Mountain Village Airport,US,Mountain Village,MOU
Moussoro Airport,TD,Moussoro,MXR
Mouyondzi Airport,CG,Mouyondzi,MUY
Moyale Airport,ET,Moyale,MYS
Moyale Airport,KE,Moyale (Lower),OYL
Moyo Airport,UG,Moyo,OYG
Moyobamba Airport,PE,Moyobamba,MBP
Katima Mulilo Airport,NA,Mpacha,MPA
King Mswati III International Airport,SZ,Mpaka,SHO
Mpanda Airport,TZ,Mpanda,NPY
Kruger Mpumalanga International Airport,ZA,Mpumalanga,MQP
K. D. Matanzima Airport,ZA,Mthatha,UTT
Mtwara Airport,TZ,Mtwara,MYW
Muanda Airport,CD,Muanda,MNB
Muara Bungo Airport,ID,Muara Bungo,BUU
Haji Muhammad Sidik Airport,ID,Muara Teweh,HMS
Mubatuba Airport,ZA,Mubatuba,DUK
Muccan Station Airport,AU,Muccan Station,MUQ
Mucuri Airport,BR,Mucuri,MVS
Mudanjiang Hailang International Airport,CN,Mudanjiang,MDG
Mudgee Airport,AU,Mudgee,DGE
Mueda Airport,MZ,Mueda,MUD
Mueo Airport,NC,Mueo,PDC
Mukah Airport,MY,Mukah,MKM
Mukeiras Airport,YE,Mukayras,UKR
Mukhaizna Airport,OM,Mukhaizna Oil Field,UKH
Muko Muko Airport,ID,Muko Muko-Sumatra Island,MPC
Mulatupo Airport,PA,Mulatupo,MPP
Mulege Airport,MX,Mulege,MUG
Palo Verde Airport,MX,Mulegé,SRL
San Ignacio Airport,MX,Mulegé,SGM
Punta Chivato Airport,MX,Mulegé,PCV
Punta Abreojos Airport,MX,Mulegé,AJS
Mulia Airport,ID,Mulia-Papua Island,LII
Mulka Airport,AU,Mulka,MVK
Hooker County Airport,US,Mullen,MHN
Multan International Airport,PK,Multan,MUX
Mulu Airport,MY,Mulu,MZV
Chhatrapati Shivaji International Airport,IN,Mumbai,BOM
Mumias Airport,KE,Mumias,MUM
Delaware County Johnson Field,US,Muncie,MIE
Munda Airport,SB,Munda,MUA
Munduku Airport,PG,Munduku,MDM
Mungeranie Airport,AU,Mungeranie,MNE
Munich Airport,DE,Munich,MUC
Flughafen München-Riem,DE,Munich,MUC
Münster Osnabrück Airport,DE,Münster,FMO
Murmansk Airport,RU,Murmansk,MMK
Kyle Oakley Field,US,Murray,CEY
Murray Island Airport,AU,Murray Island,MYI
French Valley Airport,US,Murrieta,RBK
Murrin Murrin Airport,AU,Murrin Murrin,WUI
Mururoa Atoll Airport,PF,Mururoa Atoll,UOA
Muş Airport,TR,Muş,MSR
Muscat International Airport,OM,Muscat,MCT
Muscatine Municipal Airport,US,Muscatine,MUT
Northwest Alabama Regional Airport,US,Muscle Shoals,MSL
Musgrave Airport,AU,Musgrave,MVU
Musina(Messina) Airport,ZA,Musina,MEZ
Muskegon County Airport,US,Muskegon,MKG
Hatbox Field,US,Muskogee,HAX
Muskoka Airport,CA,Muskoka,YQA
Muskrat Dam Airport,CA,Muskrat Dam,MSA
Musoma Airport,TZ,Musoma,MUZ
Mustique Airport,VC,Mustique Island,MQS
Mutare Airport,ZW,Mutare,UTA
Muting Airport,ID,Muting,MUF
Muzaffarabad Airport,PK,Muzaffarabad,MFG
Mwadui Airport,TZ,Mwadui,MWN
Mwanza Airport,TZ,Mwanza,MWZ
Mweka Airport,CD,Mweka,MEW
Myitkyina Airport,MM,Myitkyina,MYT
Mikonos Airport,GR,Mykonos Island,JMK
Myrhorod Air Base,UA,Myrhorod,MXR
Camballin Airport,AU,Myroodah,MYO
Myrtle Beach International Airport,US,Myrtle Beach,MYR
Mys Kamenny Airport,RU,Mys Kamennyi,YMK
Mysore Airport,IN,Mysore,MYQ
Mytilene International Airport,GR,Mytilene,MJT
Reykjahlíð Airport,IS,Myvatn,MVA
Mzuzu Airport,MW,Mzuzu,ZZU
N'dalatando Airport,AO,N'dalatando,NDF
N'Délé Airport,CF,N'Délé,NDL
N'Djamena International Airport,TD,N'Djamena,NDJ
Ville Airport,GA,N'Djolé,KDJ
Ndolo Airport,CD,N'dolo,NLO
N'Gaoundéré Airport,CM,N'Gaoundéré,NGE
N'Kolo-Fuma Airport,CD,N'Kolo-Fuma,NKL
N'zeto Airport,AO,N'zeto,ARZ
Samui Airport,TH,Na Thon (Ko Samui Island),USM
Baibara Airport,PG,Nabai,BAP
Nabire Airport,ID,Nabire-Papua Island,NBX
Nacala Airport,MZ,Nacala,MNC
Nachingwea Airport,TZ,Nachingwea,NCH
A L Mangham Jr. Regional Airport,US,Nacogdoches,OCH
Nadi International Airport,FJ,Nadi,NAN
Nador International Airport,MA,Nador,NDR
Nadunumu Airport,PG,Nadunumu,NDN
Nadym Airport,RU,Nadym,NYM
Nafurah 1 Airport,LY,Nafurah 1,NFR
Naga Airport,PH,Naga,WNP
JMSDF Omura Air Base,JP,Nagasaki,OMJ
Nagasaki Airport,JP,Nagasaki,NGS
Nagoya Airport / JASDF Komaki Air Base,JP,Nagoya,NKM
Dr. Babasaheb Ambedkar International Airport,IN,Nagpur,NAG
Naha Airport / JASDF Naha Air Base,JP,Naha,OKA
Nain Airport,CA,Nain,YDP
Nairobi Wilson Airport,KE,Nairobi,WIL
Jomo Kenyatta International Airport,KE,Nairobi,NBO
Naiu Airport,PF,Naiu Atoll,NIU
Al Najaf International Airport,IQ,Najaf,NJF
Nakashibetsu Airport,JP,Nakashibetsu,SHB
Nakhchivan Airport,AZ,Nakhchivan,NAJ
Kamphaeng Saen Airport,TH,Nakhon Pathom,KDT
Nakhon Si Thammarat Airport,TH,Nakhon Si Thammarat,NST
Nakina Airport,CA,Nakina,YQN
Naknek Airport,US,Naknek,NNK
Nakuru Airport,KE,Nakuru,NUU
Nalchik Airport,RU,Nalchik,NAL
Nomane Airport,PG,Namane,NMN
Namangan Airport,UZ,Namangan,NMA
Namatanai Airport,PG,Namatanai,ATN
Nambaiyufa Airport,PG,Nambaiyufa,NBA
Nambucca Heads Airport,AU,Nambucca Heads,NBH
Syangboche Airport,NP,Namche Bazaar,SYH
Namlea Airport,ID,Namlea-Buru Island,NAM
Namorik Atoll Airport,MH,Namorik Atoll,NDK
Nampula Airport,MZ,Nampula,APL
Namrole Airport,ID,Namrole-Buru Island,NRE
Namsang Airport,MM,Namsang,NMS
Namsos Høknesøra Airport,NO,Namsos,OSY
Namtu Airport,MM,Namtu,NMT
Namu Water Aerodrome,CA,Namu,ZNU
Namudi Airport,PG,Namudi,NDI
Namutoni Airport,NA,Namutoni,NNI
Nanaimo Harbour Water Airport,CA,Nanaimo,ZNA
Nanaimo International Air And Space Port / RCAF Nanaimo Base,CA,Nanaimo,YCD
Nanchang Changbei International Airport,CN,Nanchang,KHN
Nanchong Gaoping Airport,CN,Nanchong,NAO
Nancy-Essey Airport,FR,Nancy/Essey,ENC
Islita Airport,CR,Nandayure,PBP
Nanded Airport,IN,Nanded,NDC
Nanga Pinoh Airport,ID,Nanga Pinoh-Borneo Island,NPO
Nangade Airport,MZ,Nangade,NND
Nanjing Lukou Airport,CN,Nanjing,NKG
Kochi Ryoma Airport,JP,Nankoku,KCZ
Nanning Wuxu Airport,CN,Nanning (Jiangnan),NNG
Nanortalik Heliport,GL,Nanortalik,JNN
Nantes Atlantique Airport,FR,Nantes,NTE
Nantong Airport,CN,Nantong,NTG
Nantucket Memorial Airport,US,Nantucket,ACK
Nanuque Airport,BR,Nanuque,NNU
Blue Lagoon Seaplane Base,FJ,Nanuya Lailai Island,BXL
Turtle Island Seaplane Base,FJ,Nanuya Levu Island,TTL
Nanwalek Airport,US,Nanwalek,KEB
Nanyang Jiangying Airport,CN,Nanyang,NNY
Nanyuki Airport,KE,Nanyuki,NYK
Naoro Airport,PG,Naoro Vilage,NOO
Napa County Airport,US,Napa,APC
Napakiak Airport,US,Napakiak,WNA
Napaskiak Airport,US,Napaskiak,PKA
Hawke's Bay Airport,NZ,Napier,NPE
Naples Municipal Airport,US,Naples,APF
Naples International Airport,IT,Nápoli,NAP
Napperby Airport,AU,Napperby,NPP
Napuka Island Airport,PF,Napuka Island,NAU
Nara Airport,ML,Nara,NRM
Narrabri Airport,AU,Narrabri,NAA
Narrandera Airport,AU,Narrandera,NRA
Narrogin Airport,AU,Narrogin,NRG
Narsaq Heliport,GL,Narsaq,JNS
Narsarsuaq Airport,GL,Narsarsuaq,UAK
Narvik Framnes Airport,NO,Narvik,NVK
Naryan Mar Airport,RU,Naryan Mar,NNM
Nashua Airport / Boire Field,US,Nashua,ASH
Nashville International Airport,US,Nashville,BNA
Nashik Airport,IN,Nasik,ISK
Ali Air Base,IQ,Nasiriyah,XNH
Nassau Paradise Island Airport,BS,Nassau,PID
Lynden Pindling International Airport,BS,Nassau,NAS
São Gonçalo do Amarante - Governador Aluízio Alves International Airport,BR,Natal,NAT
Natashquan Airport,CA,Natashquan,YNA
Hardy-Anders Field / Natchez-Adams County Airport,US,Natchez,HEZ
Natitingou Airport,BJ,Natitingou,NAE
Sendai Airport,JP,Natori,SDJ
Natuashish Airport,CA,Natuashish,YNP
Nausori International Airport,FJ,Nausori,SUV
Ministro Victor Konder International Airport,BR,Navegantes,NVT
Navoi Airport,UZ,Navoi,NVI
Shaheed Benazirabad Airport,PK,Nawabashah,WNS
Naxos Apollon Airport,GR,Naxos,JNX
Maria Reiche Neuman Airport,PE,Nazca,NZC
Ndende Airport,GA,Ndende,KDN
Simon Mwansa Kapwepwe International Airport,ZM,Ndola,NLA
Iringa Airport,TZ,Nduli,IRI
Nea Anchialos National Airport,GR,Nea Anchialos,VOL
Necochea Airport,AR,Necochea,NEC
Necocli Airport,CO,Necocli,NCI
Needles Airport,US,Needles,EED
Neerlerit Inaat Airport,GL,Neerlerit Inaat,CNP
Neftekamsk Airport,RU,Neftekamsk,NEF
Nefteyugansk Airport,RU,Nefteyugansk,NFG
Negage Airport,AO,Negage,GXG
Negarbo(Negabo) Airport,PG,Negarbo,GBF
Negele Airport,ET,Negele Borana,EGL
Negril Airport,JM,Negril,NEG
Benito Salas Airport,CO,Neiva,NVA
Nejjo Airport,ET,Nejo,NEJ
Nekemte Airport,ET,Nekemte,NEK
Nelson Airport,NZ,Nelson,NSN
Nelson Lagoon Airport,US,Nelson Lagoon,NLG
Nelspruit Airport,ZA,Nelspruit,NLP
Néma Airport,MR,Néma,EMN
Nemiscau Airport,CA,Nemiscau,YNS
Nenana Municipal Airport,US,Nenana,ENN
Nenjiang Airport,CN,Nenjiang - Heihe,NJJ
Neom Bay Airport,SA,Neom,NUM
Nepalgunj Airport,NP,Nepalgunj,KEP
Param Airport,PG,Nepesi,PPX
Nephi-Central Utah International Airport,US,Nephi,NPH
Chulman Airport,RU,Neryungri,NER
Neubrandenburg Airport,DE,Neubrandenburg,FNB
Neumünster Airport,DE,Neumünster,EUM
Presidente Peron Airport,AR,Neuquen,NQN
Nevers-Fourchambault Airport,FR,Nevers/Fourchambault,NVS
Nevşehir Kapadokya Airport,TR,Nevşehir,NAV
Capital International Airport,EG,New Administrative Capital,CCE
New Amsterdam Airport,GY,New Amsterdam,QSX
Xinbarag Youqi Baogede Airport,CN,New Barag Right Banner,XRQ
New Bedford Regional Airport,US,New Bedford,EWB
Coastal Carolina Regional Airport,US,New Bern,EWN
Indira Gandhi International Airport,IN,New Delhi,DEL
Dixie Airport,AU,New Dixie,DXD
New Halfa Airport,SD,New Halfa,NHF
Tweed New Haven Airport,US,New Haven,HVN
Acadiana Regional Airport,US,New Iberia,ARA
Lakefront Airport,US,New Orleans,NEW
New Orleans NAS JRB/Alvin Callender Field,US,New Orleans,NBG
Louis Armstrong New Orleans International Airport,US,New Orleans,MSY
Harry Clever Field,US,New Philadelphia,PHD
New Plymouth Airport,NZ,New Plymouth,NPL
New Stuyahok Airport,US,New Stuyahok,KNW
New Ulm Municipal Airport,US,New Ulm,ULM
East 34th Street Heliport,US,New York,TSS
New York Skyports Inc Seaplane Base,US,New York,QNY
La Guardia Airport,US,New York,LGA
Downtown-Manhattan/Wall St Heliport,US,New York,JRB
West 30th St. Heliport,US,New York,JRA
John F Kennedy International Airport,US,New York,JFK
Newark Liberty International Airport,US,New York,EWR
New York Stewart International Airport,US,Newburgh,SWF
Newcastle Airport,ZA,Newcastle,NCS
Newcastle Airport,GB,Newcastle,NCL
Mondell Field,US,Newcastle,ECS
Newman Airport,AU,Newman,ZNE
Newport Municipal Airport,US,Newport,ONP
Newport State Airport,US,Newport,NPT
Northeast Kingdom International Airport,US,Newport,EFK
Newport News Williamsburg International Airport,US,Newport News,PHF
Newquay Cornwall Airport,GB,Newquay,NQY
Newry Airport,AU,Newry,NRY
Newtok Airport,US,Newtok,WWT
Newton Municipal Airport,US,Newton,TNU
Newton City-County Airport,US,Newton,EWK
Neyveli Airport,IN,Neyveli,NVY
Ngala Airport,ZA,Ngala,NGL
Ngau Airport,FJ,Ngau,NGI
Manang Airport,NP,Ngawal,NGX
Ngjiva Pereira Airport,AO,Ngiva,VPE
Ngoma Airport,ZM,Ngoma,ZGM
Nha Trang Air Base,VN,Nha Trang,NHA
Gove Airport,AU,Nhulunbuy,GOV
Niagara Falls International Airport,US,Niagara Falls,IAG
Diori Hamani International Airport,NE,Niamey,NIM
Niamtougou International Airport,TG,Niamtougou,LRL
Niaqornat Heliport,GL,Niaqornat,NIQ
Nicaro Airport,CU,Nicaro,ICR
Nice-Côte d'Azur Airport,FR,Nice,NCE
Nicosia International Airport,CY,Nicosia,NIC
Ercan International Airport,CY,Nicosia,ECN
Tambor Airport,CR,Nicoya,TMU
Nosara Airport,CR,Nicoya,NOB
Guanacaste Airport,CR,Nicoya/Guanacate,NCT
Nieuw Nickerie Airport,SR,Nieuw Nickerie,ICK
Nightmute Airport,US,Nightmute,NME
Niigata Airport,JP,Niigata,KIJ
Nikolai Airport,US,Nikolai,NIB
Mykolaiv International Airport,UA,Nikolayev,NLV
Nikolayevsk-na-Amure Airport,RU,Nikolayevsk-na-Amure Airport,NLI
Nikolski Air Station,US,Nikolski,IKO
Nikunau Airport,KI,Nikunau,NIG
Jerry Tyler Memorial Airport,US,Niles,NLE
Nili Airport,AF,Nili,VCC
Nimba Airport,LR,Nimba,NIA
Nîmes-Arles-Camargue Airport,FR,Nîmes/Garons,FNI
Ningbo Lishe International Airport,CN,Ningbo,NGB
Ninglang Luguhu Airport,CN,Ninglang,NLH
Nioki Airport,CD,Nioki,NIO
Niokolo-Koba Airport,SN,Niokolo-Koba National Park,NIK
Nioro du Sahel Airport,ML,Nioro du Sahel,NIX
Niort-Souché Airport,FR,Niort/Souché,NIT
Nipa Airport,PG,Nipa,NPG
Niquelândia Airport,BR,Niquelândia,NQL
Nis Airport,RS,Nis,INI
Nissan Island Airport,PG,Nissan Island,IIS
Kuini Lavenia Airport,TO,Niuatoputapu,NTT
Begishevo Airport,RU,Nizhnekamsk,NBC
Nizhnevartovsk Airport,RU,Nizhnevartovsk,NJC
Nizhny Novgorod Strigino International Airport,RU,Nizhny Novgorod,GOJ
Njombe Airport,TZ,Njombe,JOM
Nkaus Airport,LS,Nkaus,NKU
Yokangassi Airport,CG,Nkayi,NKY
Nkongsamba Airport,CM,Nkongsamba,NKS
Noatak Airport,US,Noatak,WTK
Nogales International Airport,US,Nogales,OLS
Nogales International Airport,MX,Nogales,NOG
Nogliki Airport,RU,Nogliki,NGK
Nomad River Airport,PG,Nomad River,NOM
Nome Airport,US,Nome,OME
Nondalton Airport,US,Nondalton,NNL
Nonouti Airport,KI,Nonouti,NON
Maafaru International Airport,MV,Noonu Atoll,NMF
Robert (Bob) Curtis Memorial Airport,US,Noorvik,ORV
Norden-Norddeich Airport,DE,Norddeich,NOD
Norderney Airport,DE,Norderney,NRD
Norðfjörður Airport,IS,Norðfjörður,NOR
Norfolk International Airport,US,Norfolk,ORF
Karl Stefan Memorial Airport,US,Norfolk,OFK
Norfolk Naval Station (Chambers Field),US,Norfolk,NGU
Norilsk-Alykel Airport,RU,Norilsk,NSK
University of Oklahoma Westheimer Airport,US,Norman,OUN
Norman Wells Airport,CA,Norman Wells,YVQ
Normans Cay Airport,BS,Normans Cay,NMC
Normanton Airport,AU,Normanton,NTN
Central Maine Airport of Norridgewock,US,Norridgewock,OWK
Norrköping Airport,SE,Norrköping,NRK
Norsup Airport,VU,Norsup,NUS
North Battleford Airport,CA,North Battleford,YQW
North Bay Jack Garland Airport,CA,North Bay,YYB
Southwest Oregon Regional Airport,US,North Bend,OTH
North Caicos Airport,TC,North Caicos,NCA
Cat Cay Airport,BS,North Cat Cay,CXY
Oban Airport,GB,North Connel,OBN
North Eleuthera Airport,BS,North Eleuthera,ELH
Quonset State Airport,US,North Kingstown,NCO
Grand Strand Airport,US,North Myrtle Beach,CRE
North Platte Regional Airport Lee Bird Field,US,North Platte,LBF
North Ronaldsay Airport,GB,North Ronaldsay,NRL
North Spirit Lake Airport,CA,North Spirit Lake,YNO
Wilkes County Airport,US,North Wilkesboro,IKB
Sywell Aerodrome,GB,Northampton,ORM
Sky Harbor Airport,US,Northbrook,OBK
Northway Airport,US,Northway,ORT
Norway House Airport,CA,Norway House,YNE
Lt Warren Eaton Airport,US,Norwich,OIC
Norwich International Airport,GB,Norwich,NWI
RAF Coltishall,GB,Norwich,CLF
Norwood Memorial Airport,US,Norwood,OWD
Fascene Airport,MG,Nosy Be,NOS
Notodden Airport,NO,Notodden,NTB
Nottingham Airport,GB,Nottingham,NQT
East Midlands Airport,GB,Nottingham,EMA
Nouadhibou International Airport,MR,Nouadhibou,NDB
Nouakchott–Oumtounsy International Airport,MR,Nouakchott,NKC
La Tontouta International Airport,NC,Nouméa,NOU
Nouméa Magenta Airport,NC,Nouméa,GEA
Nouna Airport,BF,Nouna,XNU
Aeroclube Airport,BR,Nova Iguaçu,QNV
Xavantina Airport,BR,Nova Xavantina,NOK
Marin County Airport - Gnoss Field,US,Novato,NOT
Novi Sad / Cenej Airport,RS,Novi Sad,QND
Novo Aripuanã Airport,BR,Novo Aripuanã,NVP
Novo Hamburgo Airport,BR,Novo Hamburgo,QHV
Novo Progresso Airport,BR,Novo Progresso,NPR
Spichenkovo Airport,RU,Novokuznetsk,NOZ
Tolmachevo Airport,RU,Novosibirsk,OVB
Novy Urengoy Airport,RU,Novy Urengoy,NUX
Nowata Airport,PG,Nowata,NWT
Noyabrsk Airport,RU,Noyabrsk,NOJ
Rafael Cabrera Airport,CU,Nueva Gerona,GER
Nueva Guinea Airport,NI,Nueva Guinea,NVG
Quetzalcóatl International Airport,MX,Nuevo Laredo,NLD
Nuguria Airstrip,PG,Nuguria Island,NUG
Nuiqsut Airport,US,Nuiqsut,NUI
Alpine Airstrip,US,Nuiqsut,DQH
Nuku Airport,PG,Nuku,UKU
Fua'amotu International Airport,TO,Nuku'alofa,TBU
Nukus Airport,UZ,Nukus,NCU
Nukutavake Airport,PF,Nukutavake,NUK
Nukutepipi Airport,PF,Nukutepipi,NKP
Nulato Airport,US,Nulato,NUL
Lilbuanaka International Airport/Heliport/Airforcebase/TestingSite/Flightschool,DZ,NULL,UUK
Nunam Iqua Airport,US,Nunam Iqua,SXP
Nunapitchuk Airport,US,Nunapitchuk,NUP
Nunukan Airport,ID,Nunukan-Nunukan Island,NNX
Reyes Murillo Airport,CO,Nuquí,NQU
Nursultan Nazarbayev International Airport,KZ,Nur-Sultan,NQZ
Nuremberg Airport,DE,Nuremberg,NUE
Nushki Airport,PK,Nushki,NHS
Nutwood Downs Airport,AU,Nutwood Downs,UTD
Godthaab / Nuuk Airport,GL,Nuuk,GOH
Nuussuaq Heliport,GL,Nuussuaq,NSQ
Nyac Airport,US,Nyac,ZNC
Nyagan Airport,RU,Nyagan,NYA
Nyala Airport,SD,Nyala,UYL
Bagan Airport,MM,Nyaung U,NYU
Nyeri Airport,KE,Nyeri,NYE
Nyingchi Airport,CN,Nyingchi,LZY
Kramfors-Sollefteå Höga Kusten Airport,SE,Nyland,KRF
Nyurba Airport,RU,Nyurba,NYR
Nzagi Airport,AO,Nzagi,NZA
Nzérékoré Airport,GN,Nzérékoré,NZE
The O'Neill Municipal John L Baker Field,US,O'Neill,ONL
AJ Eisenberg Airport,US,Oak Harbor,ODW
Whidbey Island Naval Air Station (Ault Field),US,Oak Harbor,NUW
Oakdale Airport,US,Oakdale,ODC
Metropolitan Oakland International Airport,US,Oakland,OAK
Berkeley Municipal Heliport,US,Oakland,JBK
Ed-Air Airport,US,Oaktown,OTN
Xoxocotlán International Airport,MX,Oaxaca,OAX
Ryan's Creek Aerodrome,NZ,Oban,SZS
Obano Airport,ID,Obano-Papua Island,OBD
Óbidos Airport,BR,Óbidos,OBI
Tokachi-Obihiro Airport,JP,Obihiro,OBO
Obo Airport,PG,Obo,OBX
Obock Airport,DJ,Obock,OBC
North of Sixty Airport,CA,Obre Lake,YDW
Ocala International Airport - Jim Taylor Field,US,Ocala,OCF
Aguas Claras Airport,CO,Ocaña,OCV
Ocean City Municipal Airport,US,Ocean City,OCE
Ocean Falls Seaplane Base,CA,Ocean Falls,ZOF
Oceanside Municipal Airport,US,Oceanside,OCN
Odense Airport,DK,Odense,ODE
Odessa International Airport,UA,Odessa,ODS
Odienne Airport,CI,Odienne,KEO
RAF Odiham,GB,Odiham,ODH
Rota Do Sândalo Oecusse Airport,TL,Oecussi-Ambeno,OEC
Ofu Airport,AS,Ofu,OFU
Searle Field,US,Ogallala,OGA
JMSDF Minami Torishima Air Base,JP,Ogasawara,MUS
Iwo Jima (Io-to) Airport,JP,Ogasawara,IWO
Ogden Hinckley Airport,US,Ogden,OGD
Hill Air Force Base,US,Ogden,HIF
Ogdensburg International Airport,US,Ogdensburg,OGS
Eugene F. Correira International Airport,GY,Ogle,OGL
Ogoki Post Airport,CA,Ogoki Post,YOG
Ohrid St. Paul the Apostle Airport,MK,Ohrid,OHD
Oiapoque Airport,BR,Oiapoque,OYK
Splane Memorial Airport,US,Oil City,OIL
Oita Airport,JP,Oita,OIT
Okaba Airport,ID,Okaba-Papua Island,OKQ
Okao Airport,PG,Okao,OKV
Kosrae International Airport,FM,Okat,KSA
Okaukuejo Airport,NA,Okaukuejo,OKF
Okayama Momotaro Airport,JP,Okayama,OKJ
Okeechobee County Airport,US,Okeechobee,OBE
Okha Airport,RU,Okha,OHH
Okhotsk Airport,RU,Okhotsk,OHO
Oki Global Geopark Airport,JP,Okinoshima,OKI
Tinker Air Force Base,US,Oklahoma City,TIK
Wiley Post Airport,US,Oklahoma City,PWA
Will Rogers World Airport,US,Oklahoma City,OKC
Downtown Airpark,US,Oklahoma City,DWN
Okmulgee Regional Airport,US,Okmulgee,OKM
Okondja Airport,GA,Okondja,OKN
Okoyo Airport,CG,Okoyo,OKG
Oksapmin Airport,PG,Oksapmin,OKP
Oksibil Airport,ID,Oksibil-Papua Island,OKL
Okushiri Airport,JP,Okushiri Island,OIR
Ólafsfjörður Airport,IS,Ólafsfjörður,OFJ
El Arrayán Airport,HN,Olanchito,OAN
Johnson County Executive Airport,US,Olathe,OJC
New Century Aircenter Airport,US,Olathe,JCI
Olavarria Airport,AR,Olavarria,OVR
Olbia Costa Smeralda Airport,IT,Olbia (SS),OLB
Old Crow Airport,CA,Old Crow,YOC
Old Harbor Airport,US,Old Harbor,OLH
Dewitt Field - Old Town Municipal Airport,US,Old Town,OLD
Olenyok Airport,RU,Olenyok,ONK
Olga Bay Seaplane Base,US,Olga Bay,KOY
Ölgii Mongolei Airport,MN,Ölgii,ULG
Olive Branch Airport,US,Olive Branch,OLV
Olkiombo Airport,KE,Olkiombo,OLX
Olomouc Airport,CZ,Olomouc,OLO
Subic Bay International Airport / Naval Air Station Cubi Point,PH,Olongapo,SFS
North West Santo Airport,VU,Olpoi,OLJ
Olsobip Airport,PG,Olsobip,OLQ
Olsztyn-Mazury Airport,PL,Olsztyn,SZY
Olympia Regional Airport,US,Olympia,OLM
Olympic Dam Airport,AU,Olympic Dam,OLP
Olyokminsk Airport,RU,Olyokminsk,OLZ
Eppley Airfield,US,Omaha,OMA
Offutt Air Force Base,US,Omaha,OFF
Omak Airport,US,Omak,OMK
Omboue Hospital Airport,GA,Omboue,OMB
Omega Airport,NA,Omega,OMG
Omidiyeh Airport,IR,Omidiyeh,OMI
Ibaraki Airport / JASDF Hyakuri Air Base,JP,Omitama,IBR
Omkalai Airport,PG,Omkalai,OML
Mui River Airport,ET,Omo National Park,MUJ
Omora Airport,PG,Omora,OSE
Omsk Central Airport,RU,Omsk,OMS
Ononge Airport,PG,Onange Mission,ONB
Ondangwa Airport,NA,Ondangwa,OND
Öndörkhaan Airport,MN,Öndörkhaan,UNR
Ono-i-Lau Airport,FJ,Ono-i-Lau,ONU
Onotoa Airport,KI,Onotoa,OOT
Ontario International Airport,US,Ontario,ONT
Ontario Municipal Airport,US,Ontario,ONO
Canandaigua Airport,US,Ontario County IDA,IUA
Ontong Java Atoll Airstrip,SB,Ontong Java Atoll,OTV
Ingjaldssanður Airport,IS,Onundarfjörður,HLO
Opapimiskan Lake Airport,CA,Opapimiskan Lake,YBS
Opuwa Airport,NA,Opuwa,OPW
Oradea International Airport,RO,Oradea,OMR
Oran International Airport Ahmed Ben Bella,DZ,Oran,ORN
Orán Airport,AR,Orán,ORA
Orange Airport,AU,Orange,OAG
Orange Walk Airport,BZ,Orange Walk,ORZ
Orange-Caritat (BA 115) Air Base,FR,Orange/Caritat,XOG
Orangeburg Municipal Airport,US,Orangeburg,OGB
Oranjemund Airport,NA,Oranjemund,OMD
Queen Beatrix International Airport,AW,Oranjestad,AUA
Orapa Airport,BW,Orapa,ORP
Orchid Beach Airport,AU,Orchid Beach,OKB
